condition,skill,skill_repo,skill_stars,skill_body_chars,model,model_id,case,case_kind,trial,pass_substance,pass_strict,protocol_ok,knew_command,bucket,detail,latency_ms,cost_usd,input_tokens,output_tokens,steps,skills_in_scope
A,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,qwen3-8b,qwen/qwen3-8b,obs-3,use_result,1,true,true,true,false,,used the tool result correctly,9988,0.000329,2726,23,2,1
A,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,qwen3-8b,qwen/qwen3-8b,obs-3,use_result,2,true,true,true,false,,used the tool result correctly,9578,0.000329,2726,23,2,1
A,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,qwen3-8b,qwen/qwen3-8b,obs-3,use_result,3,true,true,true,false,,used the tool result correctly,8622,0.000329,2726,23,2,1
A,kepano__defuddle,kepano/obsidian-skills,47444,734,qwen3-8b,qwen/qwen3-8b,def-1,invoke,1,true,true,true,false,,called bash with matching args,9065,0.000239,1746,77,2,1
A,kepano__defuddle,kepano/obsidian-skills,47444,734,qwen3-8b,qwen/qwen3-8b,def-1,invoke,2,true,true,true,false,,called bash with matching args,9058,0.000239,1746,77,2,1
A,kepano__defuddle,kepano/obsidian-skills,47444,734,qwen3-8b,qwen/qwen3-8b,def-1,invoke,3,true,true,true,false,,called bash with matching args,10440,0.000239,1746,77,2,1
A,kepano__defuddle,kepano/obsidian-skills,47444,734,qwen3-8b,qwen/qwen3-8b,def-2,invoke,1,true,true,true,false,,called http_get with matching args,11103,0.000228,1735,56,2,1
A,kepano__defuddle,kepano/obsidian-skills,47444,734,qwen3-8b,qwen/qwen3-8b,def-2,invoke,2,true,true,true,false,,called http_get with matching args,10696,0.000228,1735,56,2,1
A,kepano__defuddle,kepano/obsidian-skills,47444,734,qwen3-8b,qwen/qwen3-8b,def-2,invoke,3,true,true,true,false,,called http_get with matching args,10218,0.000228,1735,56,2,1
A,kepano__defuddle,kepano/obsidian-skills,47444,734,qwen3-8b,qwen/qwen3-8b,def-3,use_result,1,true,true,true,false,,used the tool result correctly,14994,0.000362,2773,83,3,1
A,kepano__defuddle,kepano/obsidian-skills,47444,734,qwen3-8b,qwen/qwen3-8b,def-3,use_result,2,true,true,true,false,,used the tool result correctly,14604,0.000362,2773,83,3,1
A,kepano__defuddle,kepano/obsidian-skills,47444,734,qwen3-8b,qwen/qwen3-8b,def-3,use_result,3,true,true,true,false,,used the tool result correctly,14224,0.000362,2773,83,3,1
A,kepano__json-canvas,kepano/obsidian-skills,47444,7358,qwen3-8b,qwen/qwen3-8b,canvas-1,invoke,1,true,true,true,false,,called write_file with matching args,10145,0.000709,5858,51,2,1
A,kepano__json-canvas,kepano/obsidian-skills,47444,7358,qwen3-8b,qwen/qwen3-8b,canvas-2,abstain,1,true,false,false,false,,abstained and answered correctly,4270,0.000341,2905,2,1,1
A,kepano__json-canvas,kepano/obsidian-skills,47444,7358,qwen3-8b,qwen/qwen3-8b,canvas-2,abstain,2,true,false,false,false,,abstained and answered correctly,4108,0.000341,2905,2,1,1
A,kepano__json-canvas,kepano/obsidian-skills,47444,7358,qwen3-8b,qwen/qwen3-8b,canvas-1,invoke,2,true,true,true,false,,called write_file with matching args,8593,0.000709,5858,51,2,1
A,kepano__json-canvas,kepano/obsidian-skills,47444,7358,qwen3-8b,qwen/qwen3-8b,canvas-1,invoke,3,true,true,true,false,,called write_file with matching args,8559,0.000709,5858,51,2,1
A,kepano__json-canvas,kepano/obsidian-skills,47444,7358,qwen3-8b,qwen/qwen3-8b,canvas-2,abstain,3,true,false,false,false,,abstained and answered correctly,4035,0.000341,2905,2,1,1
A,kepano__json-canvas,kepano/obsidian-skills,47444,7358,qwen3-8b,qwen/qwen3-8b,canvas-3,use_result,1,true,true,true,false,,used the tool result correctly,8900,0.000713,5980,30,2,1
A,kepano__json-canvas,kepano/obsidian-skills,47444,7358,qwen3-8b,qwen/qwen3-8b,canvas-3,use_result,2,true,true,true,false,,used the tool result correctly,8476,0.000713,5980,30,2,1
A,kepano__json-canvas,kepano/obsidian-skills,47444,7358,qwen3-8b,qwen/qwen3-8b,canvas-3,use_result,3,true,true,true,false,,used the tool result correctly,8423,0.000713,5980,30,2,1
A,vercel__deploy,vercel-labs/agent-skills,30591,11458,qwen3-8b,qwen/qwen3-8b,vercel-2,abstain,1,true,true,true,false,,abstained and answered correctly,5196,0.000415,3453,25,1,1
A,vercel__deploy,vercel-labs/agent-skills,30591,11458,qwen3-8b,qwen/qwen3-8b,vercel-2,abstain,2,true,true,true,false,,abstained and answered correctly,4994,0.000415,3453,25,1,1
A,vercel__deploy,vercel-labs/agent-skills,30591,11458,qwen3-8b,qwen/qwen3-8b,vercel-1,invoke,1,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""git remote get-url origin 2>/dev/null""}",18929,0.001705,14190,99,4,1
A,vercel__deploy,vercel-labs/agent-skills,30591,11458,qwen3-8b,qwen/qwen3-8b,vercel-2,abstain,3,true,true,true,false,,abstained and answered correctly,4601,0.000415,3453,25,1,1
A,vercel__deploy,vercel-labs/agent-skills,30591,11458,qwen3-8b,qwen/qwen3-8b,vercel-1,invoke,2,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""git remote get-url origin 2>/dev/null""}",18881,0.001705,14190,99,4,1
A,vercel__deploy,vercel-labs/agent-skills,30591,11458,qwen3-8b,qwen/qwen3-8b,vercel-1,invoke,3,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""git remote get-url origin 2>/dev/null""}",19228,0.001705,14190,99,4,1
A,vercel__deploy,vercel-labs/agent-skills,30591,11458,qwen3-8b,qwen/qwen3-8b,vercel-3,use_result,1,true,true,true,false,,used the tool result correctly,9217,0.000831,6963,35,2,1
A,vercel__deploy,vercel-labs/agent-skills,30591,11458,qwen3-8b,qwen/qwen3-8b,vercel-3,use_result,2,true,true,true,false,,used the tool result correctly,9590,0.000831,6963,35,2,1
A,vercel__deploy,vercel-labs/agent-skills,30591,11458,qwen3-8b,qwen/qwen3-8b,vercel-3,use_result,3,true,true,true,false,,used the tool result correctly,9894,0.000831,6963,35,2,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,qwen3-8b,qwen/qwen3-8b,tok-2,abstain,1,true,true,true,false,,abstained and answered correctly,4284,0.000384,3258,6,1,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,qwen3-8b,qwen/qwen3-8b,tok-1,invoke,1,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""export VERCEL_TOKEN=\""vca_abc123\""""}",14417,0.001204,9955,87,3,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,qwen3-8b,qwen/qwen3-8b,tok-1,invoke,2,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""export VERCEL_TOKEN=\""vca_abc123\""""}",15698,0.001204,9955,87,3,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,qwen3-8b,qwen/qwen3-8b,tok-2,abstain,2,true,true,true,false,,abstained and answered correctly,6256,0.000384,3258,6,1,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,qwen3-8b,qwen/qwen3-8b,tok-2,abstain,3,true,true,true,false,,abstained and answered correctly,5628,0.000384,3258,6,1,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,qwen3-8b,qwen/qwen3-8b,tok-1,invoke,3,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""export VERCEL_TOKEN=\""vca_abc123\""""}",15354,0.001204,9955,87,3,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,qwen3-8b,qwen/qwen3-8b,tok-3,use_result,1,false,false,true,false,IGNORED,answer shows no trace of the returned data: 3,10450,0.000780,6566,25,2,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,qwen3-8b,qwen/qwen3-8b,tok-3,use_result,2,false,false,true,false,IGNORED,answer shows no trace of the returned data: 3,10092,0.000780,6566,25,2,1
A,vercel__cli-tokens,vercel-labs/agent-skills,30591,10100,qwen3-8b,qwen/qwen3-8b,tok-3,use_result,3,false,false,true,false,IGNORED,answer shows no trace of the returned data: 3,10094,0.000780,6566,25,2,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,qwen3-8b,qwen/qwen3-8b,db-2,abstain,1,true,false,false,false,,abstained and answered correctly,8315,0.000829,7019,18,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,qwen3-8b,qwen/qwen3-8b,db-2,abstain,2,true,false,false,false,,abstained and answered correctly,8253,0.000829,7019,18,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,qwen3-8b,qwen/qwen3-8b,db-2,abstain,3,true,false,false,false,,abstained and answered correctly,2587,0.000829,7019,18,1,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,qwen3-8b,qwen/qwen3-8b,db-3,use_result,1,true,true,true,false,,used the tool result correctly,7526,0.001664,14080,37,2,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,qwen3-8b,qwen/qwen3-8b,db-3,use_result,2,true,true,true,false,,used the tool result correctly,13090,0.001664,14080,37,2,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,qwen3-8b,qwen/qwen3-8b,db-3,use_result,3,true,true,true,false,,used the tool result correctly,18857,0.001664,14080,37,2,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,qwen3-8b,qwen/qwen3-8b,db-1,invoke,2,false,false,true,false,SELECTION,"called bash,bash,bash,bash instead of http_get",28641,0.003492,28896,244,4,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,qwen3-8b,qwen/qwen3-8b,db-1,invoke,3,false,false,true,false,SELECTION,"called bash,bash,bash,bash instead of http_get",30817,0.003492,28896,244,4,1
A,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,qwen3-8b,qwen/qwen3-8b,db-1,invoke,1,false,false,true,false,SELECTION,"called bash,bash,bash,bash instead of http_get",34021,0.003492,28896,244,4,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,qwen3-8b,qwen/qwen3-8b,bio-1,invoke,1,false,false,false,false,ARGS,"called bash but args did not match: {""command"":""uv pip install 'biopython==1.87'""}",19790,0.001054,8772,61,2,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,qwen3-8b,qwen/qwen3-8b,bio-2,abstain,1,true,true,true,false,,abstained and answered correctly,7896,0.000514,4358,8,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,qwen3-8b,qwen/qwen3-8b,bio-2,abstain,2,true,true,true,false,,abstained and answered correctly,5623,0.000514,4358,8,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,qwen3-8b,qwen/qwen3-8b,bio-2,abstain,3,true,true,true,false,,abstained and answered correctly,4998,0.000514,4358,8,1,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,qwen3-8b,qwen/qwen3-8b,bio-1,invoke,2,false,false,false,false,ARGS,"called bash but args did not match: {""command"":""uv pip install 'biopython==1.87'""}",15380,0.001054,8772,61,2,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,qwen3-8b,qwen/qwen3-8b,bio-1,invoke,3,false,false,false,false,ARGS,"called bash but args did not match: {""command"":""uv pip install 'biopython==1.87'""}",14472,0.001054,8772,61,2,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,qwen3-8b,qwen/qwen3-8b,bio-3,use_result,1,true,true,true,false,,used the tool result correctly,14100,0.001039,8777,27,2,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,qwen3-8b,qwen/qwen3-8b,bio-3,use_result,2,true,true,true,false,,used the tool result correctly,14091,0.001039,8777,27,2,1
A,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,qwen3-8b,qwen/qwen3-8b,bio-3,use_result,3,true,true,true,false,,used the tool result correctly,14104,0.001039,8777,27,2,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,qwen3-8b,qwen/qwen3-8b,draw-1,invoke,1,true,true,true,false,,called bash with matching args,14835,0.002699,22820,64,2,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,qwen3-8b,qwen/qwen3-8b,draw-1,invoke,2,true,true,true,false,,called bash with matching args,15230,0.002699,22820,64,2,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,qwen3-8b,qwen/qwen3-8b,draw-2,abstain,3,true,true,true,false,,abstained and answered correctly,1768,0.001341,11379,21,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,qwen3-8b,qwen/qwen3-8b,draw-2,abstain,1,true,true,true,false,,abstained and answered correctly,1827,0.001341,11379,21,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,qwen3-8b,qwen/qwen3-8b,draw-2,abstain,2,true,true,true,false,,abstained and answered correctly,3032,0.001341,11379,21,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,qwen3-8b,qwen/qwen3-8b,draw-3,use_result,2,true,true,true,false,,used the tool result correctly,3585,0.002692,22811,50,2,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,qwen3-8b,qwen/qwen3-8b,draw-1,invoke,3,true,true,true,false,,called bash with matching args,4217,0.002699,22820,64,2,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,qwen3-8b,qwen/qwen3-8b,amz-2,abstain,1,true,true,true,false,,abstained and answered correctly,942,0.000414,3517,6,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,qwen3-8b,qwen/qwen3-8b,draw-3,use_result,1,true,true,true,false,,used the tool result correctly,5455,0.002691,22811,48,2,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,qwen3-8b,qwen/qwen3-8b,amz-2,abstain,2,true,true,true,false,,abstained and answered correctly,1034,0.000414,3517,6,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,qwen3-8b,qwen/qwen3-8b,amz-2,abstain,3,true,true,true,false,,abstained and answered correctly,775,0.000414,3517,6,1,1
A,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,qwen3-8b,qwen/qwen3-8b,draw-3,use_result,3,true,true,true,false,,used the tool result correctly,4766,0.002685,22811,35,2,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,qwen3-8b,qwen/qwen3-8b,amz-3,use_result,1,true,true,true,false,,used the tool result correctly,6572,0.000846,7096,35,2,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,qwen3-8b,qwen/qwen3-8b,amz-3,use_result,2,true,true,true,false,,used the tool result correctly,6786,0.000846,7096,35,2,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,qwen3-8b,qwen/qwen3-8b,amz-3,use_result,3,true,true,true,false,,used the tool result correctly,6927,0.000846,7096,35,2,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,qwen3-8b,qwen/qwen3-8b,amz-1,invoke,1,true,false,false,false,,called browser_navigate with matching args,13661,0.001949,14445,570,4,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,qwen3-8b,qwen/qwen3-8b,dt-2,abstain,1,true,true,true,false,,abstained and answered correctly,887,0.000426,3612,7,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,qwen3-8b,qwen/qwen3-8b,dt-1,invoke,2,true,true,true,false,,called browser_console with matching args,4139,0.000909,7293,123,2,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,qwen3-8b,qwen/qwen3-8b,dt-1,invoke,3,true,true,true,false,,called browser_console with matching args,4149,0.000909,7293,122,2,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,qwen3-8b,qwen/qwen3-8b,dt-1,invoke,1,true,true,true,false,,called browser_console with matching args,4853,0.000909,7293,122,2,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,qwen3-8b,qwen/qwen3-8b,dt-2,abstain,2,true,true,true,false,,abstained and answered correctly,1274,0.000426,3612,7,1,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,qwen3-8b,qwen/qwen3-8b,dt-2,abstain,3,true,true,true,false,,abstained and answered correctly,853,0.000426,3612,7,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,qwen3-8b,qwen/qwen3-8b,amz-1,invoke,2,true,false,false,false,,called browser_navigate with matching args,15103,0.001957,14467,581,4,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,qwen3-8b,qwen/qwen3-8b,dt-3,use_result,2,true,true,true,false,,used the tool result correctly,1968,0.000866,7287,29,2,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,qwen3-8b,qwen/qwen3-8b,dt-3,use_result,3,true,true,true,false,,used the tool result correctly,1977,0.000866,7287,29,2,1
A,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,qwen3-8b,qwen/qwen3-8b,dt-3,use_result,1,true,true,true,false,,used the tool result correctly,2418,0.000866,7287,29,2,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,qwen3-8b,qwen/qwen3-8b,nb-2,abstain,1,true,true,true,false,,abstained and answered correctly,1859,0.001310,11160,10,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,qwen3-8b,qwen/qwen3-8b,nb-2,abstain,2,true,true,true,false,,abstained and answered correctly,1547,0.001310,11160,10,1,1
A,browseract__amazon-product-detail,browser-act/skills,5514,10070,qwen3-8b,qwen/qwen3-8b,amz-1,invoke,3,true,false,false,false,,called browser_navigate with matching args,18786,0.001957,14467,581,4,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,qwen3-8b,qwen/qwen3-8b,nb-2,abstain,3,true,true,true,false,,abstained and answered correctly,1740,0.001310,11160,10,1,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,qwen3-8b,qwen/qwen3-8b,nb-1,invoke,2,true,true,true,false,,called bash with matching args,5491,0.002634,22365,39,2,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,qwen3-8b,qwen/qwen3-8b,nb-1,invoke,3,true,true,true,false,,called bash with matching args,4082,0.002634,22365,39,2,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,qwen3-8b,qwen/qwen3-8b,nb-1,invoke,1,true,true,true,false,,called bash with matching args,5684,0.002634,22365,39,2,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,qwen3-8b,qwen/qwen3-8b,nb-3,use_result,1,true,true,true,false,,used the tool result correctly,3924,0.002642,22377,53,2,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,qwen3-8b,qwen/qwen3-8b,nb-3,use_result,2,true,true,true,false,,used the tool result correctly,3366,0.002642,22377,53,2,1
A,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,qwen3-8b,qwen/qwen3-8b,nb-3,use_result,3,true,true,true,false,,used the tool result correctly,3072,0.002642,22377,53,2,1
A,anthropic__pdf,anthropics/skills,172282,7512,claude-sonnet-5,anthropic/claude-sonnet-5,pdf-2,abstain,1,true,true,true,false,,abstained and answered correctly,2086,0.008970,4370,23,1,1
A,anthropic__pdf,anthropics/skills,172282,7512,claude-sonnet-5,anthropic/claude-sonnet-5,pdf-2,abstain,2,true,true,true,false,,abstained and answered correctly,2255,0.008970,4370,23,1,1
A,anthropic__pdf,anthropics/skills,172282,7512,claude-sonnet-5,anthropic/claude-sonnet-5,pdf-2,abstain,3,true,true,true,false,,abstained and answered correctly,2235,0.008970,4370,23,1,1
A,anthropic__pdf,anthropics/skills,172282,7512,claude-sonnet-5,anthropic/claude-sonnet-5,pdf-3,use_result,1,true,true,true,false,,used the tool result correctly,4392,0.018598,8844,91,2,1
A,anthropic__pdf,anthropics/skills,172282,7512,claude-sonnet-5,anthropic/claude-sonnet-5,pdf-1,invoke,2,false,false,true,false,ARGS,"called bash but args did not match: {""command"":""ls report-a.pdf report-b.pdf 2>&1""} [re-graded: flat-args parse fix]",8850,0.037342,17936,147,4,1
